Inning,Over,Batting_Team,Player,Non_Striker,Baller,Runs,Extra
1,0.1,Royal Challengers Bangalore,B Chipli,W Jaffer,DP Vijaykumar,0,0
1,0.2,Royal Challengers Bangalore,B Chipli,W Jaffer,DP Vijaykumar,1,0
1,0.3,Royal Challengers Bangalore,W Jaffer,B Chipli,DP Vijaykumar,0,0
1,0.4,Royal Challengers Bangalore,W Jaffer,B Chipli,DP Vijaykumar,0,0
1,0.5,Royal Challengers Bangalore,W Jaffer,B Chipli,DP Vijaykumar,1,0
1,0.6,Royal Challengers Bangalore,B Chipli,W Jaffer,DP Vijaykumar,0,0
1,1.1,Royal Challengers Bangalore,W Jaffer,B Chipli,RP Singh,1,0
1,1.2,Royal Challengers Bangalore,B Chipli,W Jaffer,RP Singh,1,0
1,1.3,Royal Challengers Bangalore,W Jaffer,B Chipli,RP Singh,1,0
1,1.4,Royal Challengers Bangalore,B Chipli,W Jaffer,RP Singh,4,0
1,1.5,Royal Challengers Bangalore,B Chipli,W Jaffer,RP Singh,4,0
1,1.6,Royal Challengers Bangalore,B Chipli,W Jaffer,RP Singh,0,0
1,2.1,Royal Challengers Bangalore,W Jaffer,V Kohli,DP Vijaykumar,0,0
1,2.2,Royal Challengers Bangalore,W Jaffer,V Kohli,DP Vijaykumar,0,0
1,2.3,Royal Challengers Bangalore,W Jaffer,V Kohli,DP Vijaykumar,0,0
1,2.4,Royal Challengers Bangalore,W Jaffer,V Kohli,DP Vijaykumar,4,0
1,2.5,Royal Challengers Bangalore,W Jaffer,V Kohli,DP Vijaykumar,4,0
1,2.6,Royal Challengers Bangalore,W Jaffer,V Kohli,DP Vijaykumar,1,0
1,3.1,Royal Challengers Bangalore,W Jaffer,V Kohli,RP Singh,4,0
1,3.2,Royal Challengers Bangalore,W Jaffer,V Kohli,RP Singh,0,0
1,3.3,Royal Challengers Bangalore,W Jaffer,V Kohli,RP Singh,1,0
1,3.4,Royal Challengers Bangalore,V Kohli,W Jaffer,RP Singh,0,0
1,3.5,Royal Challengers Bangalore,V Kohli,W Jaffer,RP Singh,0,1
1,3.6,Royal Challengers Bangalore,V Kohli,W Jaffer,RP Singh,4,0
1,3.7,Royal Challengers Bangalore,V Kohli,W Jaffer,RP Singh,0,0
1,4.1,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,1,0
1,4.2,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Styris,0,1
1,4.3,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Styris,1,0
1,4.4,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,0,0
1,4.5,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,1,0
1,4.6,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Styris,1,0
1,4.7,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,2,0
1,5.1,Royal Challengers Bangalore,V Kohli,W Jaffer,Shahid Afridi,1,0
1,5.2,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,0,0
1,5.3,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,4,0
1,5.4,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,0,0
1,5.5,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,1,0
1,5.6,Royal Challengers Bangalore,V Kohli,W Jaffer,Shahid Afridi,1,0
1,6.1,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Styris,1,0
1,6.2,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,2,0
1,6.3,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,1,0
1,6.4,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Styris,1,0
1,6.5,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,0,0
1,6.6,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Styris,0,0
1,7.1,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,1,0
1,7.2,Royal Challengers Bangalore,W Jaffer,V Kohli,PP Ojha,1,0
1,7.3,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,0,0
1,7.4,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,1,0
1,7.5,Royal Challengers Bangalore,W Jaffer,V Kohli,PP Ojha,1,0
1,7.6,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,2,0
1,8.1,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Bangar,1,0
1,8.2,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Bangar,1,0
1,8.3,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Bangar,1,0
1,8.4,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Bangar,6,0
1,8.5,Royal Challengers Bangalore,V Kohli,W Jaffer,SB Bangar,1,0
1,8.6,Royal Challengers Bangalore,W Jaffer,V Kohli,SB Bangar,4,0
1,9.1,Royal Challengers Bangalore,V Kohli,W Jaffer,Shahid Afridi,1,0
1,9.2,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,4,0
1,9.3,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,1,0
1,9.4,Royal Challengers Bangalore,V Kohli,W Jaffer,Shahid Afridi,1,0
1,9.5,Royal Challengers Bangalore,W Jaffer,V Kohli,Shahid Afridi,0,1
1,9.6,Royal Challengers Bangalore,V Kohli,W Jaffer,Shahid Afridi,1,0
1,10.1,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,1,0
1,10.2,Royal Challengers Bangalore,W Jaffer,V Kohli,PP Ojha,1,0
1,10.3,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,1,0
1,10.4,Royal Challengers Bangalore,W Jaffer,V Kohli,PP Ojha,1,0
1,10.5,Royal Challengers Bangalore,V Kohli,W Jaffer,PP Ojha,1,0
1,10.6,Royal Challengers Bangalore,W Jaffer,V Kohli,PP Ojha,0,0
1,11.1,Royal Challengers Bangalore,JH Kallis,V Kohli,DP Vijaykumar,4,0
1,11.2,Royal Challengers Bangalore,JH Kallis,V Kohli,DP Vijaykumar,0,1
1,11.3,Royal Challengers Bangalore,V Kohli,JH Kallis,DP Vijaykumar,0,0
1,11.4,Royal Challengers Bangalore,V Kohli,JH Kallis,DP Vijaykumar,1,0
1,11.5,Royal Challengers Bangalore,JH Kallis,V Kohli,DP Vijaykumar,1,0
1,11.6,Royal Challengers Bangalore,V Kohli,JH Kallis,DP Vijaykumar,1,0
1,12.1,Royal Challengers Bangalore,V Kohli,JH Kallis,PP Ojha,6,0
1,12.2,Royal Challengers Bangalore,V Kohli,JH Kallis,PP Ojha,1,0
1,12.3,Royal Challengers Bangalore,JH Kallis,V Kohli,PP Ojha,1,0
1,12.4,Royal Challengers Bangalore,V Kohli,JH Kallis,PP Ojha,1,0
1,12.5,Royal Challengers Bangalore,JH Kallis,V Kohli,PP Ojha,0,0
1,12.6,Royal Challengers Bangalore,Misbah-ul-Haq,V Kohli,PP Ojha,1,0
1,13.1,Royal Challengers Bangalore,Misbah-ul-Haq,V Kohli,RP Singh,1,0
1,13.2,Royal Challengers Bangalore,V Kohli,Misbah-ul-Haq,RP Singh,0,0
1,13.3,Royal Challengers Bangalore,Misbah-ul-Haq,R Dravid,RP Singh,1,0
1,13.4,Royal Challengers Bangalore,R Dravid,Misbah-ul-Haq,RP Singh,4,0
1,13.5,Royal Challengers Bangalore,R Dravid,Misbah-ul-Haq,RP Singh,1,0
1,13.6,Royal Challengers Bangalore,Misbah-ul-Haq,R Dravid,RP Singh,0,0
1,14.1,Royal Challengers Bangalore,R Dravid,Misbah-ul-Haq,Shahid Afridi,1,0
1,14.2,Royal Challengers Bangalore,Misbah-ul-Haq,R Dravid,Shahid Afridi,0,0
1,14.3,Royal Challengers Bangalore,MV Boucher,R Dravid,Shahid Afridi,1,0
1,14.4,Royal Challengers Bangalore,R Dravid,MV Boucher,Shahid Afridi,0,0
1,14.5,Royal Challengers Bangalore,R Dravid,MV Boucher,Shahid Afridi,1,0
1,14.6,Royal Challengers Bangalore,MV Boucher,R Dravid,Shahid Afridi,1,0
1,15.1,Royal Challengers Bangalore,MV Boucher,R Dravid,PP Ojha,0,0
1,15.2,Royal Challengers Bangalore,MV Boucher,R Dravid,PP Ojha,1,0
1,15.3,Royal Challengers Bangalore,R Dravid,MV Boucher,PP Ojha,0,1
1,15.4,Royal Challengers Bangalore,MV Boucher,R Dravid,PP Ojha,4,0
1,15.5,Royal Challengers Bangalore,MV Boucher,R Dravid,PP Ojha,1,0
1,15.6,Royal Challengers Bangalore,R Dravid,MV Boucher,PP Ojha,1,0
1,16.1,Royal Challengers Bangalore,R Dravid,MV Boucher,SB Styris,1,0
1,16.2,Royal Challengers Bangalore,MV Boucher,R Dravid,SB Styris,1,0
1,16.3,Royal Challengers Bangalore,R Dravid,MV Boucher,SB Styris,1,0
1,16.4,Royal Challengers Bangalore,MV Boucher,R Dravid,SB Styris,0,0
1,16.5,Royal Challengers Bangalore,MV Boucher,R Dravid,SB Styris,0,0
1,16.6,Royal Challengers Bangalore,MV Boucher,R Dravid,SB Styris,1,0
1,17.1,Royal Challengers Bangalore,MV Boucher,R Dravid,Shahid Afridi,1,0
1,17.2,Royal Challengers Bangalore,R Dravid,MV Boucher,Shahid Afridi,1,0
1,17.3,Royal Challengers Bangalore,MV Boucher,R Dravid,Shahid Afridi,1,0
1,17.4,Royal Challengers Bangalore,R Dravid,MV Boucher,Shahid Afridi,0,0
1,17.5,Royal Challengers Bangalore,R Dravid,MV Boucher,Shahid Afridi,0,0
1,17.6,Royal Challengers Bangalore,R Dravid,MV Boucher,Shahid Afridi,1,0
1,18.1,Royal Challengers Bangalore,R Dravid,MV Boucher,RP Singh,1,0
1,18.2,Royal Challengers Bangalore,MV Boucher,R Dravid,RP Singh,4,0
1,18.3,Royal Challengers Bangalore,MV Boucher,R Dravid,RP Singh,0,0
1,18.4,Royal Challengers Bangalore,P Kumar,R Dravid,RP Singh,0,0
1,18.5,Royal Challengers Bangalore,P Kumar,R Dravid,RP Singh,4,0
1,18.6,Royal Challengers Bangalore,P Kumar,R Dravid,RP Singh,4,0
1,19.1,Royal Challengers Bangalore,R Dravid,P Kumar,SB Styris,0,0
1,19.2,Royal Challengers Bangalore,R Dravid,P Kumar,SB Styris,6,0
1,19.3,Royal Challengers Bangalore,R Dravid,P Kumar,SB Styris,1,0
1,19.4,Royal Challengers Bangalore,P Kumar,R Dravid,SB Styris,0,0
1,19.5,Royal Challengers Bangalore,R Dravid,Z Khan,SB Styris,6,0
1,19.6,Royal Challengers Bangalore,R Dravid,Z Khan,SB Styris,0,0
2,0.1,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,0,1
2,0.2,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,0,1
2,0.3,Deccan Chargers,VVS Laxman,AC Gilchrist,DW Steyn,0,0
2,0.4,Deccan Chargers,VVS Laxman,AC Gilchrist,DW Steyn,1,0
2,0.5,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,0,0
2,0.6,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,0,0
2,0.7,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,4,0
2,1.1,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,2,0
2,1.2,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,0,0
2,1.3,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,0,0
2,1.4,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,0,0
2,1.5,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,1,0
2,1.6,Deccan Chargers,AC Gilchrist,VVS Laxman,Z Khan,1,0
2,2.1,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,0,0
2,2.2,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,0,0
2,2.3,Deccan Chargers,AC Gilchrist,VVS Laxman,DW Steyn,1,0
2,2.4,Deccan Chargers,VVS Laxman,AC Gilchrist,DW Steyn,0,0
2,2.5,Deccan Chargers,VVS Laxman,AC Gilchrist,DW Steyn,4,0
2,2.6,Deccan Chargers,VVS Laxman,AC Gilchrist,DW Steyn,1,0
2,3.1,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,0,0
2,3.2,Deccan Chargers,VVS Laxman,AC Gilchrist,Z Khan,1,0
2,3.3,Deccan Chargers,AC Gilchrist,VVS Laxman,Z Khan,0,0
2,3.4,Deccan Chargers,AC Gilchrist,VVS Laxman,Z Khan,4,0
2,3.5,Deccan Chargers,AC Gilchrist,VVS Laxman,Z Khan,0,0
2,3.6,Deccan Chargers,VVS Laxman,HH Gibbs,Z Khan,4,0
2,4.1,Deccan Chargers,HH Gibbs,VVS Laxman,DW Steyn,0,0
2,4.2,Deccan Chargers,HH Gibbs,VVS Laxman,DW Steyn,4,0
2,4.3,Deccan Chargers,HH Gibbs,VVS Laxman,DW Steyn,0,0
2,4.4,Deccan Chargers,HH Gibbs,VVS Laxman,DW Steyn,0,0
2,4.5,Deccan Chargers,HH Gibbs,VVS Laxman,DW Steyn,0,0
2,4.6,Deccan Chargers,HH Gibbs,VVS Laxman,DW Steyn,1,0
2,5.1,Deccan Chargers,HH Gibbs,VVS Laxman,P Kumar,0,0
2,5.2,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,5.3,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,5.4,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,5.5,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,1,0
2,5.6,Deccan Chargers,VVS Laxman,RG Sharma,P Kumar,1,0
2,6.1,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,1,0
2,6.2,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,1,0
2,6.3,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,1,0
2,6.4,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,0,0
2,6.5,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,6,0
2,6.6,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,1,0
2,7.1,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,4,0
2,7.2,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,1,0
2,7.3,Deccan Chargers,VVS Laxman,RG Sharma,P Kumar,1,0
2,7.4,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,4,0
2,7.5,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,7.6,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,1,0
2,8.1,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,0,0
2,8.2,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,0,0
2,8.3,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,0,1
2,8.4,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,0,0
2,8.5,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,1,0
2,8.6,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,1,0
2,9.1,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,1,0
2,9.2,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,1,0
2,9.3,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,1,0
2,9.4,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,0,0
2,9.5,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,1,0
2,9.6,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,0,1
2,9.7,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,1,0
2,10.1,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,1,0
2,10.2,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,4,0
2,10.3,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,1,0
2,10.4,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,4,0
2,10.5,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,1,0
2,10.6,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,1,0
2,11.1,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,4,0
2,11.2,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,1,0
2,11.3,Deccan Chargers,RG Sharma,VVS Laxman,A Kumble,1,0
2,11.4,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,4,0
2,11.5,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,4,0
2,11.6,Deccan Chargers,VVS Laxman,RG Sharma,A Kumble,1,0
2,12.1,Deccan Chargers,VVS Laxman,RG Sharma,P Kumar,1,0
2,12.2,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,12.3,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,12.4,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,12.5,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,6,0
2,12.6,Deccan Chargers,RG Sharma,VVS Laxman,P Kumar,0,0
2,13.1,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,1,0
2,13.2,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,1,0
2,13.3,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,1,0
2,13.4,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,1,0
2,13.5,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,0,0
2,13.6,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,4,0
2,14.1,Deccan Chargers,RG Sharma,VVS Laxman,Z Khan,1,0
2,14.2,Deccan Chargers,VVS Laxman,RG Sharma,Z Khan,1,0
2,14.3,Deccan Chargers,RG Sharma,VVS Laxman,Z Khan,4,0
2,14.4,Deccan Chargers,RG Sharma,VVS Laxman,Z Khan,1,0
2,14.5,Deccan Chargers,VVS Laxman,RG Sharma,Z Khan,0,0
2,14.6,Deccan Chargers,VVS Laxman,RG Sharma,Z Khan,0,0
2,15.1,Deccan Chargers,RG Sharma,VVS Laxman,DW Steyn,0,0
2,15.2,Deccan Chargers,RG Sharma,VVS Laxman,DW Steyn,1,0
2,15.3,Deccan Chargers,VVS Laxman,RG Sharma,DW Steyn,1,0
2,15.4,Deccan Chargers,RG Sharma,VVS Laxman,DW Steyn,0,0
2,15.5,Deccan Chargers,RG Sharma,VVS Laxman,DW Steyn,1,0
2,15.6,Deccan Chargers,VVS Laxman,RG Sharma,DW Steyn,0,0
2,16.1,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,4,0
2,16.2,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,6,0
2,16.3,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,1,0
2,16.4,Deccan Chargers,VVS Laxman,RG Sharma,JH Kallis,1,0
2,16.5,Deccan Chargers,RG Sharma,VVS Laxman,JH Kallis,0,0
2,16.6,Deccan Chargers,Shahid Afridi,VVS Laxman,JH Kallis,1,0
2,17.1,Deccan Chargers,Shahid Afridi,VVS Laxman,P Kumar,0,0
2,17.2,Deccan Chargers,VVS Laxman,SB Styris,P Kumar,1,0
2,17.3,Deccan Chargers,SB Styris,VVS Laxman,P Kumar,1,0
2,17.4,Deccan Chargers,VVS Laxman,SB Styris,P Kumar,0,1
2,17.5,Deccan Chargers,SB Styris,VVS Laxman,P Kumar,1,0
2,17.6,Deccan Chargers,VVS Laxman,SB Styris,P Kumar,0,0
2,18.1,Deccan Chargers,SB Styris,AS Yadav,Z Khan,0,0
2,18.2,Deccan Chargers,SB Bangar,AS Yadav,Z Khan,1,0
2,18.3,Deccan Chargers,AS Yadav,SB Bangar,Z Khan,0,1
2,18.4,Deccan Chargers,SB Bangar,AS Yadav,Z Khan,1,0
2,18.5,Deccan Chargers,AS Yadav,SB Bangar,Z Khan,1,0
2,18.6,Deccan Chargers,SB Bangar,AS Yadav,Z Khan,1,0
2,19.1,Deccan Chargers,SB Bangar,AS Yadav,A Kumble,1,0
2,19.2,Deccan Chargers,AS Yadav,SB Bangar,A Kumble,1,0
2,19.3,Deccan Chargers,SB Bangar,AS Yadav,A Kumble,6,0
2,19.4,Deccan Chargers,SB Bangar,AS Yadav,A Kumble,6,0
2,19.5,Deccan Chargers,SB Bangar,AS Yadav,A Kumble,1,0
2,19.6,Deccan Chargers,AS Yadav,SB Bangar,A Kumble,1,0
